id,content
421316,<p><img src=17f52e6d1412b61.jpg></p><p><img src=17f52e6d4bbafc1.jpg></p><p><img src=17f52e6d8d53a1b.jpg></p><p><img src=17f52e6dd770f5b.jpg></p>
422168,<p><img src=17f52ee1966db12.jpg></p><p>分からないところがあれば仰ってくださいm(_ _)m</p>
422388,<p><img src=17f52ef421f4827.jpg></p>
422432,<p><img src=17f52ef53704086.jpg></p>
424806,<p><img src=17f52fe9972ebdb.jpg></p><p>エラーで、失礼しました。</p><p>頑張ってくださいね！</p>
425300,<p><img src=17f53015298c36f.jpg></p><p>解説してみました！</p><p>わからなければ連絡ください！</p>
425322,<p><img src=17f53015cf0ef92.jpg></p><p>こうなります</p>
425556,<p><img src=17f53032244472c.jpg></p>
426540,<p><img src=17f530a60af0731.jpg></p><p><img src=17f530a6442e995.jpg></p>
426968,<p><img src=17f530ef261c5cb.jpg></p><p>4分割したうちの一つに注目してその面積を求めたあとに、4倍します。</p>
428642,<p><img src=17f531e8f5cef1d.jpg></p>
428850,<p><img src=17f531e776bb5ae.jpg></p>
429880,<p><img src=17f5324e2b5c10f.jpg></p><p>頑張って下さい！</p>
431192,<p><img src=17f532d67de3279.jpg></p>
431904,<p><img src=17f5332c55abd59.jpg></p><p>こうなります！</p>
432012,<p><img src=17f5334854063ac.jpg></p>
432106,<p>まずこの問題はこれでわかりますか？</p><p><img src=17f5335bd105133.jpg></p><p><img src=17f5335bfa936c0.jpg></p>
435088,<p><img src=17f534729c75d86.jpg></p>
435200,<p><img src=17f534980517ae0.jpg></p><p>分からないところがあったら教えてください</p>
437056,<p><img src=17f53565496ff9e.jpg></p>
439110,<p><img src=17f4f86a420b3ae.jpg></p><p>こんにちは、参考にしてください！</p>
441012,<p><img src=17f66f531f2fe3a.jpg></p><p>ちなみに整数とは分数で表すと分母が1になる数字のことです。</p><p>分からない点があれば質問をお願いします</p>
449102,<p>底面の円周=12πだから 側面積=12π×10/2=60π（㎝²） 底面積=π×6²=36π（㎝²) 表面積=側面積+底面積 =60π+36π =96π（㎝²)</p><p><img src=17f68ae82cae0d9.jpg></p>
896534,<p><img src=17f79608189762c.jpg></p><p>解答を作成しましたので確認をお願いします。</p>
902534,<p>合ってるかわからないので参考までに</p><p><img src=17f7c7510b74119.jpg></p>
771088,<p>いかがでしょうか？</p><p><img src=17fa008114f4403.jpg></p>
305740,<p>少数や分数を無くした方が計算しやすくなると思うので、上の式には×10して、下の式には×2すればあとは普通に連立方程式を解くだけです????間違ってたらすみません????</p><p><img src=17f307f79bd26db.jpg></p>
306918,<p>めっちゃ汚い字すみません??</p><p><img src=17f28570923160b.jpg></p>
308132,<p>こんな感じだと思います！</p><p><img src=17f299970b7dbc9.jpg></p>
310184,<p>どうでしょうか？</p><p><img src=17f2c285f4852a0.jpg></p>
311738,<p><img src=17f4f7e1642d1e2.jpg></p>
313758,<p><img src=17f4f8256c979c7.jpg></p>
314350,<p><img src=17f4f874b4038ec.jpg></p>
316800,<p><img src=17f52e8d8d59b17.jpg></p><p>難しいとは思いますが頑張ってください</p>
317282,<p><img src=17f52ee4b3b15e2.jpg></p>
317428,<p><img src=17f52f020dd1b5d.jpg></p><p>分からないところがあれば質問して下さい。</p><p>評価をお願いします。</p>
317476,<p><img src=17f52f0418fb4ee.jpg></p>
317788,<p><img src=17f52f2eb2fe0c3.jpg></p>
318386,<p><img src=17f52f8061131c9.jpeg></p><p><img src=17f52f80b2f1738.jpeg></p><p><img src=17f52f80ef57d2f.jpeg></p><p><img src=17f52f81338024e.jpeg></p>
318960,<p><img src=17f52fc9b87c1bc.jpg></p>
319080,<p><img src=17f52fda5509965.jpg></p>
319142,<p><img src=17f52fded5e2f49.jpg></p>
319492,<p><img src=17f530189b2d28f.jpeg></p><p><img src=17f53018da18e69.jpeg></p>
319552,<p><img src=17f53018d31cb04.jpg></p><p>はじめまして^_^このような形になります。よろしくお願いします。</p>
320696,<p><img src=17f530d147d147b.jpg></p><p><img src=17f530d16c97a10.jpg></p>
321592,<p><img src=17f5315c799a88e.jpg></p><p>こんな感じです</p>
321886,<p><img src=17f531b4eda28b1.jpg></p>
323824,<p><img src=17f532b5f0ff2a2.jpg></p>
324262,<p><img src=17f532f214ada2f.jpg></p>
325294,<p><img src=17f5338457b4068.jpg></p><p><img src=17f533848b58f5a.jpg></p><p><img src=17f53384b8457e4.jpg></p><p><img src=17f53384ef2b585.jpg></p><p><img src=17f53385240ead1.jpg></p><p><img src=17f53385463e54e.jpg></p><p><img src=17f5338571cd687.jpg></p><p><img src=17f53385a487cff.jpg></p><p><img src=17f53385d3cb7ff.jpg></p><p><img src=17f5338601d2a68.jpg></p><p><img src=17f5338635d0b55.jpg></p><p><img src=17f533865df00df.jpg></p>
325614,<p><img src=17f533cefeba03e.jpg></p><p>難しいとは思いますが頑張ってください</p>
326408,<p><img src=17f5341b00617c8.jpg></p>
326500,<p><img src=17f53442f1a5d6a.jpg></p>
326684,<p><img src=17f5346474d233b.jpg></p>
327298,<p><img src=17f534c3e14c8da.jpg></p>
327358,<p><img src=17f534a7cb47734.jpg></p>
327934,<p><img src=17f534f72401bba.jpg></p><p>最終形態の形が不明ですが…</p><p>こんなものだと思います。</p>
329620,<p>縦に計算します</p><p><img src=17f5360e7c0f702.jpg></p>
330440,<p><img src=17f58ca8c13b631.jpg></p><p>以上1枚が解答です。</p>
331114,<p><img src=17f62521e49f081.jpg></p><p>どうぞ！</p>
331116,<p><img src=17f6254e25d1c78.jpg></p>
303574,<p><img src=17f4f64fe032122.jpg></p><p><img src=17f4f6503c98d1d.jpg></p><p><img src=17f4f650ad93122.jpg></p>
303690,<p><img src=17f4f66e1885f0f.jpg></p><p><img src=17f4f66e4c02402.jpg></p>
304426,<p><img src=17f4f6f7104412d.jpg></p>
305262,<p><img src=17f4f7748bc5a71.jpg></p><p>理解できない箇所あれば解説するので言ってくださいね！</p>
305730,<p><img src=17f4f7b69bfeb7b.jpg></p><p>こちらが回答になります。</p>
306148,<p>AとB、AとCを結ぶ 線分ABの二等分線、ACの二等分線を作図 AB、ACの二等分線が交わった点がA、B、Cそれぞれから等しくなるはずです。</p><p><img src=17f261c85fd5e42.png></p>
306982,<p>間違ってたらすみません??</p><p><img src=17f3090fd2faa0a.jpg></p>
308094,<p>この図でどうでしょうか。 7センチの部分はn枚あり、初めの重なりの2センチがひとつ余る感じなので ＋2と考えられます。</p><p><img src=17f2806d83b40a6.jpg></p>
308366,<p>こんな感じです！わかんないとこあったら聞いてください!!</p><p><img src=17f28ebead8e9bf.jpg></p>
309726,<p>類題2の（2）が間違っていると思います。 自分で解いてみたので見ていただければ嬉しいです。 見にくくてすみません?? </p><p><img src=17f318a7ac5f089.jpg></p>
311220,<p>どうぞ！</p><p><img src=17f2c328a6416f8.jpg></p>
312488,<p>少し書き出してみると、状況が理解できると思いますよ。</p><p><img src=17f327433b03c3f.jpg></p>
314960,<p><img src=17f4f8292e02003.jpg></p>
315464,<p><img src=17f4f86745d7f18.jpg></p>
315652,<p><img src=17f522dc834b995.jpg></p><p>以上です</p>
316924,<p><img src=17f52dea7dbba05.jpg></p>
317026,<p><img src=17f52e05b62c505.jpg></p>
317132,<p><img src=17f52e135e0a79a.jpg></p>
317710,<p><img src=17f52e072e72f6a.jpg></p><p><img src=17f52e077534f96.jpg></p>
318390,<p><img src=17f52ed4469db74.jpg></p>
318444,<p><img src=17f52ed5703a6d0.jpg></p><p><img src=17f52ed5bc47d53.jpg></p><p><img src=17f52ed5eb7f581.jpg></p><p><img src=17f52ed6290cd41.jpg></p>
318546,<p><img src=17f52ee757b609d.jpg></p><p>分からないところがあれば、教えてください_(._.)_</p>
318570,<p><img src=17f52ef414668cc.jpg></p>
318744,<p><img src=17f52efedef5bf7.jpg></p><p>こんな感じです</p>
319408,<p><img src=17f52f577ef4b97.jpg></p><p><img src=17f52f57c08c51d.jpg></p><p><img src=17f52f580eef520.jpg></p><p>連立の他にも、傾きを直接求める方法がありますが、まずは連立でマスターしましょう。</p>
319940,<p><img src=17f52fa06b572c1.jpg></p><p>こんな感じです！</p>
319982,<p><img src=17f52fa1881842f.jpg></p>
320564,<p><img src=17f52ff586748a1.jpg></p>
320962,<p><img src=17f530215794381.jpg></p>
321224,<p><img src=17f53044da4bd44.jpg></p><p>求めたいものを文字でおきましょう</p>
321454,<p><img src=17f5306c9c56bb9.jpg></p>
321654,<p><img src=17f5307f46dbd9a.jpg></p>
321892,<p><img src=17f530995cb9664.jpg></p>
321962,<p><img src=17f530a6407ad5e.jpg></p>
322078,<p><img src=17f530d5b26e668.jpg></p><p>このようになります！</p>
323822,<p><img src=17f531fc479dc38.jpg></p><p>私はこのように考えました。わかりにくい部分や疑問点があれば、なんでも聞いて下さい。(また、回答が質問の答えになっていないなどあれば、ご指摘・コメント下さい。解答を作成し直します。)</p>
324016,<p><img src=17f5321a8a861f6.jpg></p>
324674,<p><img src=17f5326165d4745.jpg></p>
326354,<p><img src=17f53356945b2f6.jpg></p><p>こんな感じです</p>
327796,<p><img src=17f5340ca26a794.jpg></p><p>頑張って下さい！</p>
407252,<p>すごく面白い問題ですね！ 円周率についての定めがないので、（小学校とあるので）とりあえず3.14で計算しました。 半径が全部同じでも、中心角がどれも三角形の角をつかっているから３つの角を全部足すと180゜になるので三角形から半径3cmの半円の面積を引けば出ますよ！</p><p><img src=17f68dd028d9c03.jpg></p>
409806,<p>これでどうでしょうか？</p><p><img src=17f68df5e79c3fc.jpg></p>
305514,<p><img src=17f4f69c21377c3.jpg></p>
306544,<p><img src=17f4f756198d647.jpg></p><p>この問題はP波の情報だけを使って解くことができます。初期微動継続時間や主要動が関係する場合はS波の情報を使うことになります。</p>
308208,<p>x²=11　ならば　x=√11 →偽である(反例:x=-√11)  x=√11　ならば　x²=11 →真である  解説ってほどでもないかもしれませんが…</p><p><img src=17f26b811fc7089.jpg></p>
308266,<p>グラフを描いてみてはどうでしょう </p><p><img src=17f267745f13b4f.jpg></p>
309954,<p>こんな感じです！</p><p><img src=17f3110eb5f0378.jpg></p>
312758,<p>100です。少し自信はないです...間違ってたらすみません??</p><p><img src=17f3238118a790a.jpg></p>
313868,<p>簡単にですがよければ…！ わからないとことかあれば教えてください！</p><p><img src=17f2f28882d9b75.jpg></p>
317146,<p><img src=17f52d0addc9b6b.jpg></p><p>これを参考に解いてみてください！</p>
318754,<p><img src=17f52e2f63bd7ca.jpeg></p><p><img src=17f52e2fa65fa8c.jpeg></p>
322080,<p><img src=17f53006e1887ea.jpg></p>
322784,<p><img src=17f5307d1494239.jpg></p>
323446,<p><img src=17f530d6523f634.jpg></p>
324532,<p><img src=17f531921e3ee3c.jpg></p><p><img src=17f531926890950.jpg></p><p><img src=17f53192a6ae059.jpg></p><p><img src=17f53192e175b44.jpg></p><p><img src=17f5319329867c5.jpg></p><p><img src=17f53193778298f.jpg></p><p><img src=17f53193c31eb2c.jpg></p><p><img src=17f53193f727604.jpg></p><p><img src=17f531942bcd3d5.jpg></p><p><img src=17f5319480a32bc.jpg></p><p><img src=17f53194c3187e3.jpg></p><p><img src=17f53195164f93a.jpg></p>
325394,<p><img src=17f53225209a2a8.jpg></p><p>四則混合では割り算やかけ算から先に計算します！</p>
326678,<p><img src=17f532f0aa902fc.jpg></p>
327368,<p><img src=17f5335cc8da81a.jpg></p>
328632,<p><img src=17f533f79d99cab.jpg></p>
331154,<p><img src=17f5354d9e0aae3.jpg></p><p>読めない文字や分からないことがあればお気軽にご質問ください。</p>
331552,<p><img src=17f53591e72b24b.jpg></p>
331762,<p><img src=17f535aea85fe14.jpg></p><p><img src=17f535aee2ab59d.jpg></p><p><img src=17f535af1b4191b.jpg></p>
331808,<p><img src=17f535af91c9c9c.jpg></p>
333404,<p><img src=17f5a7a0de0a775.jpg></p><p>分からないところがあれば、教えてください_(._.)_</p>
333854,<p><img src=17f6176578cb640.jpg></p>
334204,<p><img src=17f678bff51f7aa.jpg></p>
334246,<p><img src=17f678d59d4bcaf.jpg></p>
353712,<p>添付の図を参照してください。  3人の平均が74点なので、3人の合計は74×3=222点です。  Cを基準にするとA
424466,<p>三平方の定理を使えばできます。  斜辺の二乗=辺1の二乗+片2の二乗  ABの二乗=ACの二乗+BCの二乗</p><p><img src=17f68ee9332d014.jpg></p>
760304,<p><img src=17f9bc54e2c4347.jpg></p><p><img src=17f9bc5512346c3.jpg></p><p><img src=17f9bc5542165d3.jpg></p><p>こんばんは。微積分の問題ですね。 (1)は共有点の個数に着目すれば求まります。(2)以降は式や計算が複雑になりますが、落ち着いて処理しましょう。(3)は地道に計算するととても時間がかかるので、1/6公式を使いましょう。</p><p>(トの前が問題の符号ミスかもしれません。確認してみてください。)</p>
1402882,<p><img src=17fe43d2ebc1285.jpg></p><p><img src=17fe43d32247adf.jpg></p>
570100,<p>グラフを考えて解く問題です。 y=(-1/4)x²は原点を頂点として、 係数が負なので下に開いた放物線。  xの変域 -2≦x≦5 最大値は頂点の時だからx=0なので y=0、 最小値はxがx=-2よりもx=5の方が 頂点から離れているからx=5の時、 y=(-1/4)×5²=-25/4、 ∴ -25/4≦y≦0</p><p><img src=17f68f7a0e8119f.jpg></p>
758718,<p>球の体積の公式は  半径をr、円周率をπとすると    V=(4/3)πr³  なので  V=(4/3)π･3³=36π(cm³)</p><p><img src=17f6e606a4d5db7.jpg></p>
706886,<p>下のような簡単なグラフを書くとわかりやすいですよ。    下のグラフより、ｘ＝３のときｙ＝６であることがわかる。  これらの値をｙ＝aｘ＾２に代入    6=a×3^2  6=9a  a=2/3    答え a=2/3</p><p><img src=17f8b3a369afeb9.jpg></p>
746802,<p><img src=17f97c135ab0f96.jpg></p><p>お待たせしました。解答です。</p>
759086,<p><img src=17f9bc54c7daa8c.jpg></p>
303330,<p><img src=17f0c48de17c010.jpg></p>
303538,<p><img src=17f4f66ad5bdd48.jpg></p><p>足し算はこのような決まりで計算します！この問題は、足し算なんですが、()などは外して項だけを並べた形になっています</p><p><img src=17f4f66b0ae6c12.jpg></p><p>このように計算できます^o^</p>
303610,<p><img src=17f4f670acd59e4.jpg></p><p>順番に解説していきます</p><p><img src=17f4f67107c8481.jpg></p><p><img src=17f4f67140aee05.jpg></p><p>途中式も飛ばさずに書いてみました</p><p>これで分かりますかね？</p>
303874,<p><img src=17f4f6a288637e5.jpg></p><p>分からないところがあれば聞いて下さい！</p>
303918,<p><img src=17f4f6b8873ff17.jpg></p>
305334,<p>わからなかったり間違っていたりしたらお声掛け下さい。</p><p><img src=17f30313d940ca5.jpg></p>
308386,<p>(2) 5  (3) -7  </p><p><img src=17f28b0366f6b30.jpg></p>
313446,<p>付け足し 同じ弧に対する円周角は等しい  です！</p><p><img src=17f2fdb5fff51b0.jpg></p>
314164,<p>こんな感じです！</p><p><img src=17f32f30a2c835a.jpg></p>
315088,<p><img src=17f4f85f17d9802.jpg></p>
316600,<p><img src=17f52db27cab96c.jpg></p>
318138,<p><img src=17f52eb9320bc94.jpg></p><p><img src=17f52eb955f4b81.jpg></p><p><img src=17f52eb9a2aa678.jpg></p><p><img src=17f52eb9f13a998.jpg></p>
318636,<p><img src=17f52f0c63e4fea.jpg></p>
318838,<p><img src=17f52f1f92d8b78.jpg></p>
319670,<p><img src=17f52f900e07c3f.jpg></p><p>難しいとは思います頑張ってください</p>
320454,<p><img src=17f5300b3bcefed.jpg></p>
320462,<p><img src=17f52ff92eca625.jpg></p>
320604,<p><img src=17f53012a66214f.jpg></p><p>大丈夫そうですか？</p>
320930,<p><img src=17f53053e770f78.jpg></p><p>分からないところがあれば質問してください</p>
321284,<p><img src=17f53071575ad3f.jpg></p><p>答えは記号の下に書きました！ あと数字は私が考える順番です。参考にしてください！</p>
321788,<p><img src=17f530bc8de081c.jpg></p>
321836,<p><img src=17f530d125941a1.jpg></p>
322052,<p><img src=17f530ff25311bf.jpg></p>
326392,<p><img src=17f533c0a989279.jpg></p>
326534,<p><img src=17f533ce6e512b0.jpg></p><p>よろしくお願いします！</p>
326864,<p><img src=17f533dc9fd8b0d.jpg></p>
329542,<p><img src=17f5357427705fe.png></p><p><img src=17f535746a1ffe7.png></p><p><img src=17f535749fcb4dd.png></p>
329754,<p><img src=17f53589350c514.jpg></p><p>このような解答になります!</p>
329874,<p><img src=17f5359454b76b8.jpg></p><p>難しいとは思いますが頑張ってください</p>
332262,<p><img src=17f6358f6b22ba3.jpg></p><p>上の解説でわからないところがあれば質問してくださいね( ´ ▽ ` )ﾉ</p>
350954,<p>これでどうですか？</p><p><img src=17f68bd23bba916.jpg></p>
355394,<p>数直線の図を描いてみましたので、よかったらどうぞ。  ◆図①は、現在の親子の年齢とその年齢差33歳を表した数直線です。 ↓ ◆図➁で、赤い直線は今から数年後を付け加えた数直線です。 この図を見て、 ・ゆうこさんの、[2歳＋数年後]の割合を①とすると、お母さんとの年齢差33歳が③の割合になっていることが分かります。 そこで、割合➀に対する年齢は→33÷3=11 になるので、赤い直線の部分の年数は→11－2=9  答え:9年後  こんな感じになりそうです。</p><p><img src=17f68c098dc604d.jpg></p>
421858,<p>爺ぃじができました。 食塩水は表にすること 解らない所は質問して下さい。</p><p><img src=17f68ed3956bc60.jpg></p>
1072112,<p><img src=17fcf25f8eb3abe.jpeg></p><p><img src=17fcf25fcb18a19.jpeg></p>
757544,<p><img src=17f9be5c5108488.jpg></p><p>以上1枚が解答です。</p>
804404,<p>これでどうですか？</p><p><img src=17fa9b02c8abe9e.jpg></p>
729528,<p>■解法■    ３²ａ＝６  ａ＝２/３  ★答え★２/３</p><p><img src=17f92e97aa67b00.jpg></p>
718472,<p>②ですね</p><p><img src=17f8f998350979a.jpg></p><p>間の角度を変えればいくらでもかけてしまいますので</p>
822066,<p>画像参照お願いします</p><p><img src=17faff014070703.jpg></p>
604928,<p><img src=17f6c8c3228a784.jpg></p>
712158,b=3のとき、次の式の値を求めなさい。  10a2乗b÷(-5a)</p>
803396,<p>どうぞー。</p><p><img src=17faa26d4d30942.jpg></p>
893488,<p><img src=17fbb95921c6559.jpg></p><p>こんな感じです</p>
301366,<p><img src=17f0c491e0d7ed7.jpg></p>
301414,<p><img src=17f0c495aa47469.jpg></p><p>解答でわかりにくいとこあればコメントください</p>
303870,<p>交わる、平行、ねじれの位置は何かをしっかり理解できるようになりましょう。 </p><p><img src=17f25fe4daf9aea.jpg></p>
306128,<p>まずかっこいちから！！</p><p><img src=17f28d31ef25047.jpg></p>
307180,<p>字汚くてごめんね??‍♀️</p><p><img src=17f32c921bc6761.jpg></p>
307692,<p>このようになります！ たすき掛け というものを使います！</p><p><img src=17f318fb23f9444.jpg></p>
308496,<p>間違ってたらごめんなさい！</p><p><img src=17f2aa3b09b3170.jpg></p>
309686,<p>以下の通りです</p><p><img src=17f2eb8abccf5d1.jpg></p><p><img src=17f2eb8e6f3077e.jpg></p>
309956,<p>↓y軸を対称の軸として、Bを書くのがポイントです。</p><p><img src=17f2ec6e18e141b.jpg></p>
309992,<p>画像参照してください。</p><p><img src=17f2f234ba4daae.jpg></p>
312948,<p><img src=17f4f82de4d005a.jpg></p>
313076,<p><img src=17f4f855acbe6dc.jpg></p><p>こんな感じですね！疑問点がございましたら遠慮なく仰って下さいね！お疲れ様でした！</p>
313460,<p><img src=17f4f87026171cb.jpg></p><p><img src=17f4f8706533ea1.jpg></p>
313632,<p><img src=17f52d0d42f48b5.jpg></p><p>何桁までかわからなかったので、ここまで求めました。金</p>
314012,<p><img src=17f52d66533f9d4.jpg></p>
314304,<p><img src=17f52d9b2cb4022.jpg></p>
314620,<p><img src=17f52db8665f9d6.jpg></p>
316418,<p><img src=17f52ef3e2b1516.jpg></p><p>今回の問題の解答、解説です。他に気になることがあったら再質問してください。</p>
316578,<p><img src=17f52f0b28511fb.jpeg></p><p><img src=17f52f0b709bea6.jpeg></p><p><img src=17f52f0bc427d8c.jpeg></p><p><img src=17f52f0c0c6db83.jpeg></p><p><img src=17f52f0c42abb5e.jpeg></p><p><img src=17f52f0c8fe69fb.jpeg></p><p><img src=17f52f0ccc42dd6.jpeg></p><p><img src=17f52f0d147a1dc.jpeg></p>
317914,<p><img src=17f52fcadf3ed20.jpg></p><p>不明点があればおっしゃってください！</p><p>こちらの解説でよろしければ、評価、お気に入り先生登録よろしくお願いします！</p>
318264,<p><img src=17f52ff810838c1.jpg></p>
318462,<p><img src=17f53012ca8805f.jpg></p><p>これでどうでしょう</p>
319492,<p><img src=17f53098cdc4731.jpg></p>
319996,<p><img src=17f5311d48a4a38.jpg></p>
320896,<p><img src=17f53196144bac1.jpg></p>
322938,<p><img src=17f532f0d10e979.jpg></p>
324272,<p><img src=17f533976407f90.jpg></p>
324674,<p>掛け算の場合順番は関係がないので、大丈夫です！</p><p><img src=17f533cdf50ca94.jpg></p>
324932,<p><img src=17f5340b19924a0.jpg></p><p>このように考えると良いでしょう</p><p>反例を挙げることができるか、というのは、論理問題を解く上ではかなり重要な要素です。</p><p>一緒に頑張りましょう</p>
327934,<p><img src=17f53595b313ee0.jpg></p>
328452,<p><img src=17f536151ae972a.jpg></p>
969722,<p>こいつ理系っぽいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいい！！！！！！！！！！</p><p><img src=17f925848f630ed.jpg></p>
984404,<p>ネコの形に 似ているからです。</p><p><img src=17f95986a73d55b.jpg></p>
1078866,<p>これ  数字はランダムに変わる</p><p><img src=17faba0ec90bd92.jpg></p>
1444372,<p>(8)と同じ要領で2個とも白の確率求めて 1−(1/5+1/15)とするのが余事象を使う解き方ですが 11/15でないかな  計算で出したいなら他の方の回答を待ってください</p><p><img src=17fd39dd48455a6.jpg></p>
1100478,<p>どうでしょうか？分からなければ教えてください〜</p><p><img src=17fd631401be65d.jpg></p>
1096646,<p><img src=17fd4fea4af23c9.jpg></p><p><img src=17fd4fea74ce04f.jpg></p>
399124,<p><img src=17f0c491d44c003.jpg></p>
399162,<p><img src=17f0c48baf24ea0.jpeg></p><p><img src=17f0c48bf2821ef.jpeg></p>
399520,<p><img src=17f4f6970e64e4f.jpg></p><p>これでどうでしょう</p>
400196,<p><img src=17f4f6cb6792edd.jpg></p>
400422,<p><img src=17f4f6fddceb92e.jpg></p><p>こうなります！</p>
402366,<p>これは平行線の性質を使います  ２つの直線に1つの直線が交わるとき、と書かれているので ふたつの平行線に1つの直線になるように真ん中に全て線を引きます そうするとZの形が見えてきます Zの同位角は等しいので自ずと答えがでてきます。  分からないとこがあれば質問ください????</p><p><img src=17f32a8b0e7bc26.jpg></p><p><img src=17f32a8b2082583.jpg></p><p><img src=17f32a8b45f6b5f.jpg></p>
402436,<p>どうぞ</p><p><img src=17f32a8b5808528.jpg></p>
403066,<p>上から1桁のがい数も同じように1番大きいくらいの数だけ残して四捨五入すればOKです</p><p><img src=17f3057b33f7a5f.jpg></p>
409930,<p>質問への答えになっていなかったらすみません。  画像をクリックしてください。  (個人的備忘です。計算順序)</p><p><img src=17f2c50196d7aa1.jpg></p>
416764,<p><img src=17f52db33aa982a.jpg></p><p>わからない部分があったら聞いてください。</p>
417752,<p><img src=17f52e4e2c6e09e.jpg></p>
417784,<p><img src=17f52e45637a051.jpg></p>
418768,<p><img src=17f52eb7dea2037.jpg></p><p>このようなものでどうでしょうか</p>
419140,<p><img src=17f52ef1c8921c6.jpg></p><p>こうなります</p>
419184,<p><img src=17f52ef4d85aad4.jpg></p>
419536,<p><img src=17f52f0f8dcb3f2.jpg></p>
420936,<p><img src=17f52fa5ce63a7c.jpg></p>
421220,<p><img src=17f52fbdde14929.jpeg></p><p><img src=17f52fbe06ad2f3.jpeg></p>
421298,<p><img src=17f52fcb02100fd.jpg></p><p>こんな感じでどうでしょうか。 分かりにくいところがあれば遠慮なく再質問してくださいね！</p>
422070,<p><img src=17f53014e00c45c.jpg></p><p>解答例です</p>
422346,<p><img src=17f530333c2c9c5.jpg></p>
422744,<p><img src=17f5304d7968d40.jpg></p><p>字が読めなかったり、不明な点などありましたら、遠慮なく仰って下さい。 質問者様のご健闘をお祈りしております。がんばって下さい！</p>
422994,<p><img src=17f5306d1b55f5b.jpg></p>
423508,<p><img src=17f530abcc6ef46.jpg></p>
425454,<p><img src=17f531afddd6d03.jpg></p><p>かけ算割り算⇒足し算割り算 カッコがある際はそこが先です。</p>
425652,<p><img src=17f531ddfe85550.jpg></p><p>分からないこととかあったら言ってください！</p>
425972,<p><img src=17f531ee2b550b4.jpg></p><p>こんにちは！参考にしてみてください！</p>
426068,<p><img src=17f532179ef2cd9.jpg></p>
426120,<p><img src=17f53207113d856.jpg></p>
426674,<p><img src=17f532366f67568.jpg></p><p><img src=17f53236a2a8118.jpg></p><p><img src=17f53236e90733e.jpg></p><p><img src=17f5323710cedab.jpg></p><p><img src=17f5323733419db.jpg></p><p><img src=17f53237748f9e3.jpg></p><p><img src=17f53237a4e4933.jpg></p>
427296,<p><img src=17f532994cfe5b7.jpg></p>
427364,<p><img src=17f532a804d4561.jpg></p><p><img src=17f532a85e76ede.jpg></p>
428134,<p><img src=17f532f54f7f725.jpg></p>
428398,<p><img src=17f5331cca351ef.jpg></p><p><img src=17f5331cfbe8279.jpg></p><p><img src=17f5331d3f4cf68.jpg></p><p>写真に解答を示しました。ご確認ください。解答についての不備やわからない点があればご指摘ご質問お願いします。</p>
428774,<p><img src=17f533386d6e2fe.jpg></p>
428870,<p><img src=17f5334856b053b.jpg></p>
430040,<p><img src=17f533adcc2300e.jpg></p>
430852,<p><img src=17f5340be2de949.jpg></p><p><img src=17f5340c02c280c.jpg></p><p>1枚目が13のやり方です！13の方はそれぞれ全て展開しなくても簡単に計算できます！</p><p>2枚目が15の回答です！ 慣れないうちは全て展開してやっても全然いいと思います！慣れてきたら最後のように一回で出せるようになると思います！</p><p>またわかりにくいところがあれば全然聞いてください！</p>
431528,<p><img src=17f5345e473678e.jpg></p>
